symboling,normalized-losses,num-of-doors,wheel-base,length,width,height,curb-weight,num-of-cylinders,engine-size,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price,city-L/100km,diesel,gas,horsepower_ordinal,body-style_convertible,body-style_hardtop,body-style_hatchback,body-style_sedan,body-style_wagon,drive-wheels_4wd,drive-wheels_awd,drive-wheels_fwd,drive-wheels_rwd,aspiration_std,aspiration_turbo,engine-type_dohc,engine-type_l,engine-type_ohc,engine-type_ohcf,engine-type_ohcv,engine-type_rotor,engine-location_front,engine-location_rear,fuel-system_1bbl,fuel-system_2bbl,fuel-system_4bbl,fuel-system_idi,fuel-system_mfi,fuel-system_mpfi,fuel-system_spdi,fuel-system_spfi,make_freq
0.2,122,1.0,115.6,0.9735703988467084,0.9958333333333332,56.5,0.8735453840186191,0.6000000000000001,0.6528301886792454,3.46,3.1,8.3,0.49999999999999994,0.24489795918367352,0.08333333333333331,0.05263157894736842,0.7215629809840625,14.6875,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.03980099502487562
1.0,142,0.0,96.6,0.8664103796251803,0.9791666666666666,50.8,0.8522110162916989,0.6000000000000001,0.6528301886792454,3.46,3.1,8.3,0.49999999999999994,0.24489795918367352,0.08333333333333331,0.05263157894736842,0.7432103669132615,14.6875,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.03980099502487562
0.4,122,1.0,120.9,1.0,0.9958333333333332,56.7,0.9356089992242047,0.6000000000000001,0.9320754716981132,3.8,3.35,8.0,0.6355140186915889,0.1428571428571428,0.027777777777777735,0.0,0.8897770716449036,16.785714285714285,0,1,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.03980099502487562
0.6000000000000001,122,0.0,112.0,0.957232099951946,1.0,55.4,0.8638479441427462,0.6000000000000001,0.9169811320754717,3.8,3.35,8.0,0.6355140186915889,0.1428571428571428,0.027777777777777735,0.0,1.0,16.785714285714285,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.03980099502487562
0.6000000000000001,122,0.0,102.7,0.8572801537722249,0.9444444444444444,54.8,0.5515903801396431,0.2,0.2981132075471698,3.78,3.12,8.0,0.5934579439252337,0.346938775510204,0.16666666666666669,0.21052631578947367,0.2826324412889132,12.36842105263158,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.004975124378109453
0.8,161,0.0,93.7,0.7558865929841423,0.8944444444444445,50.8,0.16679596586501166,0.2,0.11698113207547167,2.97,3.23,9.4,0.09345794392523366,0.5510204081632655,0.6666666666666665,0.6578947368421053,0.006727570627079071,6.351351351351353,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.05970149253731343
0.8,161,0.0,93.7,0.7558865929841423,0.8944444444444445,50.8,0.17688130333591934,0.2,0.11698113207547167,2.97,3.23,9.4,0.09345794392523366,0.5510204081632655,0.49999999999999994,0.5789473684210527,0.026587557718087462,7.580645161290323,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.05970149253731343
0.8,161,0.0,93.7,0.7558865929841423,0.8944444444444445,50.8,0.20015515903801395,0.2,0.11698113207547167,2.97,3.23,9.4,0.09345794392523366,0.5510204081632655,0.49999999999999994,0.5789473684210527,0.03850354997269251,7.580645161290323,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.04477611940298507
0.6000000000000001,161,0.0,93.0,0.7558865929841423,0.8861111111111111,50.8,0.25484871993793634,0.2,0.139622641509434,3.03,3.39,7.6,0.2523364485981308,0.5510204081632655,0.3055555555555555,0.368421052631579,0.0638250335137282,9.791666666666666,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.05970149253731343
1.0,153,0.0,96.3,0.8313310908217203,0.9083333333333334,49.4,0.34212567882079126,0.2,0.1849056603773585,3.17,3.46,7.5,0.3177570093457944,0.5510204081632655,0.27777777777777773,0.368421052631579,0.12017774688446453,10.217391304347826,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.05970149253731343
1.0,153,0.0,96.3,0.8313310908217203,0.9083333333333334,49.4,0.32583397982932505,0.2,0.23018867924528302,3.35,3.46,8.5,0.1869158878504673,0.346938775510204,0.3333333333333333,0.42105263157894735,0.0839332704433742,9.4,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.05970149253731343
1.0,122,0.0,95.9,0.8322921672272945,0.9208333333333332,50.2,0.5217222653219551,0.2,0.3584905660377358,3.58,3.86,7.0,0.4532710280373831,0.346938775510204,0.16666666666666669,0.21052631578947367,0.18646045380070503,12.36842105263158,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.05970149253731343
1.0,122,0.0,95.9,0.8322921672272945,0.9208333333333332,50.2,0.5558572536850273,0.2,0.3584905660377358,3.59,3.86,7.0,0.4532710280373831,0.346938775510204,0.16666666666666669,0.21052631578947367,0.12789831686609404,12.36842105263158,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.05970149253731343
1.0,122,0.0,95.9,0.8322921672272945,0.9208333333333332,50.2,0.5577967416602017,0.2,0.3584905660377358,3.59,3.86,7.0,0.4532710280373831,0.346938775510204,0.16666666666666669,0.21052631578947367,0.23263492378729955,12.36842105263158,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.05970149253731343
0.6000000000000001,125,1.0,96.3,0.8284478616049976,0.9083333333333334,51.6,0.34018619084561674,0.2,0.23018867924528302,3.35,3.46,8.5,0.1869158878504673,0.346938775510204,0.3333333333333333,0.42105263157894735,0.04644754480909585,9.4,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.05970149253731343
0.6000000000000001,125,1.0,96.3,0.8284478616049976,0.9083333333333334,51.6,0.3557020946470132,0.2,0.23018867924528302,3.35,3.46,8.5,0.1869158878504673,0.346938775510204,0.3333333333333333,0.42105263157894735,0.07623752544560847,9.4,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.05970149253731343
0.6000000000000001,125,1.0,96.3,0.8284478616049976,0.9083333333333334,51.6,0.3549262994569433,0.2,0.1849056603773585,3.17,3.46,7.5,0.3177570093457944,0.5510204081632655,0.27777777777777773,0.368421052631579,0.1032967578571074,10.217391304347826,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.05970149253731343
0.2,137,1.0,96.3,0.8284478616049976,0.9083333333333334,51.6,0.3549262994569433,0.2,0.1849056603773585,3.17,3.46,7.5,0.3177570093457944,0.5510204081632655,0.27777777777777773,0.368421052631579,0.1032967578571074,10.217391304347826,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.05970149253731343
0.6000000000000001,128,0.0,94.5,0.794329649207112,0.8861111111111111,54.5,0.15554693560899924,0.2,0.1358490566037736,3.15,3.29,9.4,0.09813084112149534,0.4285714285714286,0.49999999999999994,0.5526315789473684,0.00945831885209275,7.580645161290323,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0845771144278607
0.6000000000000001,128,0.0,94.5,0.794329649207112,0.8861111111111111,54.5,0.20519782777346784,0.2,0.15849056603773587,2.99,3.47,21.9,0.03271028037383178,0.26530612244897966,0.8888888888888888,0.894736842105263,0.04917829303410953,5.222222222222221,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0845771144278607
0.6000000000000001,128,0.0,94.5,0.794329649207112,0.8861111111111111,54.5,0.16679596586501166,0.2,0.1358490566037736,3.15,3.29,9.4,0.09813084112149534,0.4285714285714286,0.49999999999999994,0.5526315789473684,0.03800705029541729,7.580645161290323,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0845771144278607
0.6000000000000001,122,1.0,94.5,0.794329649207112,0.8861111111111111,54.5,0.17455391776570983,0.2,0.1358490566037736,3.15,3.29,9.4,0.09813084112149534,0.4285714285714286,0.49999999999999994,0.5526315789473684,0.0429720470681694,7.580645161290323,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0845771144278607
0.6000000000000001,103,1.0,94.5,0.8178760211436809,0.8861111111111111,53.5,0.20791311093871212,0.2,0.1358490566037736,3.15,3.29,9.4,0.09813084112149534,0.4285714285714286,0.49999999999999994,0.5526315789473684,0.05538453900004964,7.580645161290323,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0845771144278607
0.6000000000000001,128,0.0,94.5,0.794329649207112,0.8861111111111111,54.5,0.17959658650116372,0.2,0.1358490566037736,3.15,3.29,9.4,0.09813084112149534,0.4285714285714286,0.49999999999999994,0.5526315789473684,0.054143289806861616,7.580645161290323,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0845771144278607
0.6000000000000001,128,0.0,94.5,0.7957712638154734,0.8861111111111111,53.3,0.20946470131885186,0.2,0.1358490566037736,3.15,3.29,9.4,0.09813084112149534,0.4285714285714286,0.49999999999999994,0.5526315789473684,0.06655578173874185,7.580645161290323,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0845771144278607
0.6000000000000001,122,1.0,94.5,0.794329649207112,0.8861111111111111,54.5,0.1873545384018619,0.2,0.1358490566037736,3.15,3.29,9.4,0.09813084112149534,0.4285714285714286,0.49999999999999994,0.5526315789473684,0.05910828657961373,7.580645161290323,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0845771144278607
0.6000000000000001,103,1.0,94.5,0.8178760211436809,0.8861111111111111,53.5,0.212955779674166,0.2,0.1358490566037736,3.15,3.29,9.4,0.09813084112149534,0.4285714285714286,0.49999999999999994,0.5526315789473684,0.07152077851149397,7.580645161290323,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0845771144278607
0.8,168,0.0,95.1,0.7803940413262855,0.8861111111111111,53.3,0.20170674941815359,0.2,0.1358490566037736,3.15,3.29,9.4,0.09813084112149534,0.4285714285714286,0.49999999999999994,0.5526315789473684,0.0777270244774341,7.580645161290323,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0845771144278607
0.4,106,1.0,97.2,0.8332532436328689,0.9055555555555556,54.7,0.3242823894491854,0.2,0.22264150943396227,3.33,3.47,8.5,0.2289719626168224,0.4285714285714286,0.3888888888888889,0.4736842105263157,0.09510451318206642,8.703703703703704,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0845771144278607
0.4,106,1.0,97.2,0.8332532436328689,0.9055555555555556,54.7,0.3157486423584174,0.2,0.22264150943396227,3.33,3.47,8.5,0.2289719626168224,0.4285714285714286,0.3888888888888889,0.4736842105263157,0.10999950350032273,8.703703703703704,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0845771144278607
0.4,128,1.0,100.4,0.8731379144641999,0.9236111111111112,55.1,0.6233514352211016,0.4000000000000001,0.45283018867924524,3.43,3.27,9.0,0.48598130841121495,0.4285714285714286,0.1111111111111111,0.1578947368421053,0.20805818976217666,13.823529411764708,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0845771144278607
0.4,108,1.0,100.4,0.8870735223450265,0.9236111111111112,56.1,0.7013188518231186,0.4000000000000001,0.45283018867924524,3.43,3.27,9.0,0.48598130841121495,0.4285714285714286,0.1111111111111111,0.1578947368421053,0.2304006752395611,13.823529411764708,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0845771144278607
0.4,108,1.0,100.4,0.8870735223450265,0.9236111111111112,55.1,0.6097750193948797,0.4000000000000001,0.45283018867924524,3.43,3.27,9.0,0.48598130841121495,0.4285714285714286,0.16666666666666669,0.23684210526315785,0.20805818976217666,12.36842105263158,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.1691542288557214
1.0,194,0.0,91.3,0.8202787121576165,0.9430555555555556,49.7,0.6140418929402638,0.4000000000000001,0.45283018867924524,3.43,3.27,9.0,0.5233644859813085,0.4285714285714286,0.16666666666666669,0.23684210526315785,0.2999106300580905,12.36842105263158,0,1,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0845771144278607
1.0,194,0.0,91.3,0.8202787121576165,0.9430555555555556,49.7,0.6404189294026377,0.4000000000000001,0.45283018867924524,3.43,3.27,7.8,0.7102803738317756,0.4285714285714286,0.1111111111111111,0.1842105263157895,0.3619730897174917,13.823529411764708,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0845771144278607
0.6000000000000001,231,0.0,99.2,0.8577606919750121,0.9430555555555556,49.7,0.6404189294026377,0.4000000000000001,0.45283018867924524,3.43,3.27,9.0,0.5233644859813085,0.4285714285714286,0.16666666666666669,0.23684210526315785,0.32970061069460305,12.36842105263158,0,1,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0845771144278607
0.4,161,1.0,107.9,0.897164824603556,0.95,56.7,0.5942591155934833,0.2,0.22264150943396227,3.46,3.19,8.4,0.2289719626168224,0.346938775510204,0.16666666666666669,0.21052631578947367,0.16836304056402362,12.36842105263158,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.04975124378109453
0.4,161,1.0,107.9,0.897164824603556,0.95,56.7,0.6629169899146625,0.2,0.3433962264150943,3.7,3.52,21.0,0.2196261682242991,0.0,0.4166666666666666,0.4473684210526315,0.20063551958691228,8.392857142857142,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.04975124378109453
0.4,122,1.0,114.2,0.9557904853435848,0.95,58.7,0.6757176105508145,0.2,0.22264150943396227,3.46,3.19,8.4,0.2289719626168224,0.346938775510204,0.16666666666666669,0.21052631578947367,0.18176853185045427,12.36842105263158,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.04975124378109453
0.4,122,1.0,114.2,0.9557904853435848,0.95,58.7,0.7532971295577968,0.2,0.3433962264150943,3.7,3.52,21.0,0.2196261682242991,0.0,0.3333333333333333,0.23684210526315785,0.2170200089369942,9.4,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.04975124378109453
0.4,161,1.0,107.9,0.897164824603556,0.95,56.7,0.6155934833204033,0.2,0.22264150943396227,3.46,2.19,8.4,0.2196261682242991,0.346938775510204,0.16666666666666669,0.21052631578947367,0.25971898118266223,12.36842105263158,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.04975124378109453
0.4,161,1.0,107.9,0.897164824603556,0.95,56.7,0.6842513576415825,0.2,0.3433962264150943,3.7,3.52,21.0,0.2196261682242991,0.0,0.4166666666666666,0.4473684210526315,0.29248795988282605,8.392857142857142,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.04975124378109453
0.4,122,1.0,114.2,0.9557904853435848,0.95,56.7,0.6970519782777347,0.2,0.22264150943396227,3.46,2.19,8.4,0.2196261682242991,0.346938775510204,0.16666666666666669,0.21052631578947367,0.2873988381907552,12.36842105263158,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.1691542288557214
0.4,122,1.0,114.2,0.9557904853435848,0.95,58.7,0.7746314972847168,0.2,0.3433962264150943,3.7,3.52,21.0,0.2196261682242991,0.0,0.3333333333333333,0.23684210526315785,0.2968323320589842,9.4,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.04975124378109453
0.4,161,1.0,107.9,0.897164824603556,0.95,56.7,0.6155934833204033,0.2,0.22264150943396227,3.46,3.19,8.4,0.2289719626168224,0.346938775510204,0.16666666666666669,0.21052631578947367,0.28578521423961073,12.36842105263158,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.04975124378109453
0.4,161,1.0,107.9,0.897164824603556,0.95,56.7,0.6842513576415825,0.2,0.3433962264150943,3.7,3.52,21.0,0.2196261682242991,0.0,0.4166666666666666,0.4473684210526315,0.3185541929397746,8.392857142857142,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.04975124378109453
0.4,161,1.0,108.0,0.897164824603556,0.9486111111111112,56.0,0.6369278510473235,0.2,0.27547169811320754,3.61,3.21,7.0,0.4392523364485981,0.5918367346938773,0.1388888888888889,0.21052631578947367,0.3235191897125267,13.055555555555555,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.04975124378109453
0.6000000000000001,119,0.0,93.7,0.7558865929841423,0.8861111111111111,50.8,0.16679596586501166,0.2,0.10943396226415092,2.97,3.23,9.4,0.09345794392523366,0.5510204081632655,0.6666666666666665,0.6578947368421053,0.01127054267414726,6.351351351351353,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.03482587064676617
0.6000000000000001,119,0.0,93.7,0.7558865929841423,0.8861111111111111,50.8,0.24825446082234293,0.2,0.139622641509434,3.03,3.39,7.6,0.2523364485981308,0.5510204081632655,0.3055555555555555,0.368421052631579,0.07047812918921603,9.791666666666666,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.03482587064676617
0.6000000000000001,154,1.0,93.7,0.7558865929841423,0.8861111111111111,50.6,0.18580294802172226,0.2,0.10943396226415092,2.97,3.23,9.4,0.09345794392523366,0.5510204081632655,0.49999999999999994,0.5789473684210527,0.0275805570726379,7.580645161290323,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.03482587064676617
0.6000000000000001,154,1.0,93.7,0.8039404132628545,0.8861111111111111,50.8,0.1943366951124903,0.2,0.10943396226415092,2.97,3.23,9.4,0.09345794392523366,0.5510204081632655,0.49999999999999994,0.5789473684210527,0.039074524601558996,7.580645161290323,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.03482587064676617
0.6000000000000001,154,1.0,93.7,0.8039404132628545,0.8861111111111111,50.8,0.2726920093095423,0.2,0.139622641509434,2.97,3.23,9.4,0.09345794392523366,0.5510204081632655,0.49999999999999994,0.5789473684210527,0.06183903480462738,7.580645161290323,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.03482587064676617
0.2,74,1.0,103.3,0.8390197020663143,0.8972222222222221,59.8,0.40612878200155156,0.2,0.23018867924528302,3.35,3.46,8.5,0.2196261682242991,0.346938775510204,0.3055555555555555,0.368421052631579,0.09440941363388114,9.791666666666666,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.03482587064676617
1.0,122,0.0,95.9,0.8322921672272945,0.9208333333333332,50.2,0.5159038013964314,0.2,0.3584905660377358,3.59,3.86,7.0,0.4532710280373831,0.346938775510204,0.16666666666666669,0.21052631578947367,0.18981182662231272,12.36842105263158,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.03482587064676617
1.0,186,0.0,94.5,0.8116290245074483,0.9486111111111112,50.2,0.5003878975950349,0.2,0.33962264150943394,3.94,3.11,9.5,0.44392523364485975,0.5510204081632655,0.16666666666666669,0.2894736842105263,0.41954222729755225,12.36842105263158,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.01990049751243781
1.0,122,0.0,89.5,0.8116290245074483,0.9027777777777778,51.6,0.49185415050426684,0.4000000000000001,0.5018867924528303,3.74,2.9,9.5,0.7429906542056075,0.7142857142857142,0.1111111111111111,0.23684210526315785,0.6804528077056751,13.823529411764708,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.01990049751243781
1.0,122,0.0,89.5,0.8116290245074483,0.9027777777777778,51.6,0.49185415050426684,0.4000000000000001,0.5018867924528303,3.74,2.9,9.5,0.7429906542056075,0.7142857142857142,0.1111111111111111,0.23684210526315785,0.7176902835013157,13.823529411764708,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.01990049751243781
1.0,122,0.0,89.5,0.8116290245074483,0.9027777777777778,51.6,0.5089216446858029,0.4000000000000001,0.5018867924528303,3.74,2.9,9.5,0.7429906542056075,0.7142857142857142,0.1111111111111111,0.23684210526315785,0.7921652350925972,13.823529411764708,0,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.01990049751243781
0.4,122,1.0,96.1,0.8721768380586257,0.9236111111111112,55.2,0.42319627618308764,0.2,0.2679245283018868,3.46,3.9,8.7,0.2628792412872336,0.3981099829094197,0.27777777777777773,0.39473684210526316,0.10369395759892755,10.217391304347826,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.009950248756218905
0.8,122,0.0,96.1,0.8495915425276309,0.925,50.5,0.3770364623739333,0.2,0.2679245283018868,3.46,3.9,8.7,0.2628792412872336,0.3981099829094197,0.27777777777777773,0.39473684210526316,0.11858894791718386,10.217391304347826,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.009950248756218905
1.0,150,0.0,99.1,0.8966842864007688,0.9236111111111112,56.1,0.45384018619084565,0.2,0.22641509433962265,3.54,3.07,9.31,0.2897196261682243,0.4489795918367345,0.22222222222222215,0.3157894736842105,0.1671217913708356,11.190476190476188,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.029850746268656716
0.8,104,1.0,99.1,0.8966842864007688,0.9236111111111112,56.1,0.46819239720713735,0.2,0.22641509433962265,3.54,3.07,9.3,0.2897196261682243,0.4489795918367345,0.22222222222222215,0.3157894736842105,0.17506578620723895,11.190476190476188,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.029850746268656716
1.0,150,0.0,99.1,0.8966842864007688,0.9236111111111112,56.1,0.47284716834755613,0.2,0.22641509433962265,2.54,2.07,9.3,0.2897196261682243,0.4489795918367345,0.22222222222222215,0.3157894736842105,0.24631348989623159,11.190476190476188,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.029850746268656716
0.8,104,1.0,99.1,0.8966842864007688,0.9236111111111112,56.1,0.4926299456943366,0.2,0.22641509433962265,3.54,3.07,9.3,0.2897196261682243,0.4489795918367345,0.22222222222222215,0.3157894736842105,0.257981232312199,11.190476190476188,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.029850746268656716
1.0,150,0.0,99.1,0.8966842864007688,0.9236111111111112,56.1,0.5120248254460822,0.2,0.22641509433962265,3.54,3.07,9.0,0.5233644859813085,0.5510204081632655,0.16666666666666669,0.26315789473684204,0.3235191897125267,12.36842105263158,0,1,2,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.029850746268656716
0.8,104,1.0,99.1,0.8966842864007688,0.9236111111111112,56.1,0.5271528316524436,0.2,0.22641509433962265,3.54,3.07,9.0,0.5233644859813085,0.5510204081632655,0.16666666666666669,0.26315789473684204,0.3351869321284941,12.36842105263158,0,1,2,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.029850746268656716
0.8,83,0.0,93.7,0.7539644401729938,0.8805555555555555,53.7,0.2179984484096199,0.2,0.1358490566037736,3.62,2.36,9.0,0.09813084112149534,0.30612244897959173,0.49999999999999994,0.5263157894736842,0.0,7.580645161290323,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.05970149253731343
0.8,83,0.0,93.7,0.758769822200865,0.8833333333333333,53.7,0.24515128006206366,0.2,0.17735849056603775,3.62,2.64,8.7,0.11682242990654207,0.1020408163265305,0.3611111111111111,0.39473684210526316,0.04803634377637653,9.038461538461537,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.05970149253731343
0.8,83,0.0,93.3,0.7558865929841423,0.8861111111111111,55.7,0.2916989914662529,0.2,0.17735849056603775,3.62,2.64,8.7,0.11682242990654207,0.1020408163265305,0.3611111111111111,0.39473684210526316,0.061690084901444814,9.038461538461537,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.05970149253731343
0.4,102,1.0,97.2,0.8265257087938491,0.9083333333333334,52.5,0.25484871993793634,0.2,0.17735849056603775,3.62,2.64,9.5,0.15887850467289721,0.26530612244897966,0.5277777777777777,0.5526315789473684,0.049848567598431065,7.34375,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.05970149253731343
0.4,102,1.0,97.2,0.8265257087938491,0.9083333333333334,52.5,0.2723041117145074,0.2,0.17735849056603775,3.62,2.64,9.5,0.15887850467289721,0.1020408163265305,0.4166666666666666,0.4473684210526315,0.06595998212601162,8.392857142857142,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.05970149253731343
